index,status,success,timestamp,numTrials,labname,uid
1681,ready,0,2020-05-09 22:16:47.317166,21,project1,user_25
1683,ready,0,2020-05-09 22:17:48.528539,22,project1,user_25
1685,ready,0,2020-05-09 22:19:08.128175,23,project1,user_25
1687,ready,0,2020-05-09 22:22:42.980833,24,project1,user_25
1689,ready,0,2020-05-09 22:26:28.686896,6,project1,user_14
1691,ready,0,2020-05-09 22:26:47.238720,25,project1,user_25
1693,ready,0,2020-05-09 22:29:06.271102,26,project1,user_25
1696,ready,0,2020-05-09 22:30:33.922449,7,project1,user_14
1697,ready,0,2020-05-09 22:30:35.721527,27,project1,user_25
1699,ready,0,2020-05-09 22:35:29.588474,8,project1,user_14
1701,ready,0,2020-05-09 22:46:49.828057,9,project1,user_14
1703,ready,0,2020-05-09 22:51:04.017913,10,project1,user_14
1705,ready,0,2020-05-09 22:54:42.070822,11,project1,user_14
1707,ready,0,2020-05-09 22:56:36.312602,12,project1,user_14
1709,ready,0,2020-05-09 23:05:49.709477,13,project1,user_14
1711,ready,0,2020-05-09 23:12:55.390755,14,project1,user_14
1713,ready,0,2020-05-09 23:22:25.702581,15,project1,user_14
1715,ready,0,2020-05-09 23:38:43.890557,16,project1,user_14
1717,ready,0,2020-05-09 23:43:56.813888,17,project1,user_14
1719,ready,0,2020-05-09 23:49:54.821888,18,project1,user_14
1721,ready,0,2020-05-10 00:01:15.389331,19,project1,user_14
1723,ready,0,2020-05-10 01:09:08.355575,20,project1,user_14
1725,ready,0,2020-05-10 01:15:38.970639,21,project1,user_14
1727,ready,0,2020-05-10 01:31:30.875010,22,project1,user_14
1729,ready,1,2020-05-10 09:16:59.685230,23,project1,user_14
1731,ready,0,2020-05-10 12:54:08.820888,1,project1,user_26
1733,ready,0,2020-05-10 13:00:16.669801,2,project1,user_26
1735,ready,0,2020-05-10 13:02:04.673777,3,project1,user_26
1737,ready,0,2020-05-10 13:04:32.870054,4,project1,user_26
1739,ready,0,2020-05-10 13:15:22.246057,5,project1,user_26
1741,ready,0,2020-05-10 13:17:14.422888,6,project1,user_26
1743,ready,0,2020-05-10 13:17:41.130551,7,project1,user_26
1745,ready,0,2020-05-10 13:18:05.601416,8,project1,user_26
1747,ready,0,2020-05-10 13:18:23.114407,9,project1,user_26
1749,ready,0,2020-05-10 13:19:36.619165,10,project1,user_26
1751,ready,0,2020-05-10 13:20:25.046807,11,project1,user_26
1753,ready,1,2020-05-10 13:23:49.727910,12,project1,user_26
1755,ready,1,2020-05-10 13:31:10.549118,13,project1,user_26
1757,ready,0,2020-05-10 13:35:26.174632,14,project1,user_26
1759,ready,0,2020-05-10 13:35:58.590732,15,project1,user_26
1761,ready,0,2020-05-10 13:39:42.217340,16,project1,user_26
1763,ready,0,2020-05-10 13:43:42.987767,17,project1,user_26
1765,ready,1,2020-05-10 13:45:30.246161,18,project1,user_26
1767,ready,0,2020-05-10 13:50:25.930227,13,project1,user_30
1769,ready,0,2020-05-10 13:51:05.057274,19,project1,user_26
1772,ready,1,2020-05-10 13:52:52.469625,20,project1,user_26
1773,ready,1,2020-05-10 13:53:03.261591,14,project1,user_30
1775,ready,0,2020-05-10 13:54:35.205998,21,project1,user_26
1777,ready,1,2020-05-10 13:56:04.130089,22,project1,user_26
1779,ready,1,2020-05-10 13:59:29.296399,11,code_rvw,user_28
1781,ready,1,2020-05-10 14:00:23.090503,10,code_rvw,user_29
1783,ready,0,2020-05-10 14:04:06.567784,15,project1,user_30
1785,ready,0,2020-05-10 14:09:39.277544,16,project1,user_30
1787,ready,1,2020-05-10 14:13:55.441257,17,project1,user_30
1789,ready,1,2020-05-10 14:48:00.946244,23,project1,user_26
1791,ready,1,2020-05-10 14:49:40.692658,24,project1,user_26
1793,ready,0,2020-05-10 14:51:49.999064,59,project1,user_2
1796,ready,0,2020-05-10 14:56:30.272419,25,project1,user_26
1797,ready,0,2020-05-10 14:56:45.047666,60,project1,user_2
1799,ready,1,2020-05-10 15:05:29.742610,26,project1,user_26
1801,ready,0,2020-05-10 15:06:07.821487,61,project1,user_2
1803,ready,1,2020-05-10 15:07:07.189713,27,project1,user_26
1805,ready,1,2020-05-10 15:08:47.556901,28,project1,user_26
1807,ready,1,2020-05-10 15:09:12.607167,29,project1,user_26
1809,ready,1,2020-05-10 15:11:09.097956,62,project1,user_2
1811,ready,1,2020-05-10 15:20:22.594691,30,project1,user_26
1813,ready,0,2020-05-10 15:21:05.442755,1,project1,user_21
1815,ready,0,2020-05-10 15:23:32.923207,2,project1,user_21
1817,ready,1,2020-05-10 15:26:19.460505,31,project1,user_26
1819,ready,0,2020-05-10 15:35:52.207832,24,project1,user_14
1821,ready,1,2020-05-10 15:39:16.514727,32,project1,user_26
1823,ready,0,2020-05-10 15:47:11.965801,25,project1,user_14
1825,ready,0,2020-05-10 15:49:21.177905,30,project1,user_3
1828,ready,0,2020-05-10 16:12:40.682550,3,project1,user_21
1829,ready,0,2020-05-10 16:12:43.692346,4,project1,user_21
1831,ready,1,2020-05-10 16:28:03.914608,33,project1,user_26
1833,ready,0,2020-05-10 16:30:04.250618,5,project1,user_21
1835,ready,1,2020-05-10 16:30:20.004353,34,project1,user_26
1837,ready,0,2020-05-10 16:32:29.636519,6,project1,user_21
1839,ready,1,2020-05-10 16:33:32.295764,35,project1,user_26
1841,ready,1,2020-05-10 16:41:30.062149,7,project1,user_21
1843,ready,1,2020-05-10 17:02:54.053056,4,code_rvw,user_30
1845,ready,1,2020-05-10 17:55:37.215643,31,project1,user_3
1847,ready,1,2020-05-10 19:24:56.476700,14,code_rvw,user_25
1849,ready,1,2020-05-10 19:29:54.797816,10,code_rvw,user_4
1851,ready,1,2020-05-10 19:34:57.789828,2,lab05s,user_20
1853,ready,0,2020-05-10 19:43:56.190414,28,project1,user_25
1856,ready,1,2020-05-10 19:56:10.756730,18,code_rvw,user_8
1857,ready,1,2020-05-10 19:56:13.592684,5,code_rvw,user_10
1859,ready,1,2020-05-10 19:57:56.915832,19,code_rvw,user_8
1861,ready,1,2020-05-10 20:13:57.883423,4,code_rvw,user_20
1863,ready,1,2020-05-10 20:44:52.626178,9,code_rvw,user_15
1865,ready,0,2020-05-10 22:05:12.684912,29,project1,user_25
1867,ready,1,2020-05-11 08:12:41.922369,14,code_rvw,user_17
1869,ready,0,2020-05-11 10:10:04.166881,1,project1,user_18
1871,ready,0,2020-05-11 12:40:15.471163,32,project1,user_3
1873,ready,0,2020-05-11 12:44:01.989479,33,project1,user_3
1875,ready,1,2020-05-11 12:46:39.729316,34,project1,user_3
1877,ready,0,2020-05-11 13:54:34.144714,30,project1,user_25
1879,ready,0,2020-05-11 14:04:14.877082,2,project1,user_18
1881,ready,0,2020-05-11 14:08:08.392793,3,project1,user_18
1883,ready,0,2020-05-11 14:12:25.322995,4,project1,user_18
1886,ready,0,2020-05-11 14:17:42.247751,5,project1,user_18
1887,ready,0,2020-05-11 14:17:54.304785,31,project1,user_25
1889,ready,0,2020-05-11 14:22:00.520715,6,project1,user_18
1891,ready,0,2020-05-11 14:29:06.844613,7,project1,user_18
1897,ready,0,2020-05-11 16:23:35.041906,1,project1,user_20
1899,ready,0,2020-05-11 16:26:49.389266,2,project1,user_20
1901,ready,0,2020-05-11 16:32:28.395217,3,project1,user_20
1903,ready,0,2020-05-11 16:44:01.103532,4,project1,user_20
1905,ready,0,2020-05-11 16:46:20.885534,5,project1,user_20
1907,ready,0,2020-05-11 16:50:00.086808,6,project1,user_20
1909,ready,0,2020-05-11 16:52:11.468089,7,project1,user_20
1912,ready,0,2020-05-11 16:53:49.563069,8,project1,user_20
1913,ready,1,2020-05-11 16:54:15.533222,5,project1,user_31
1916,ready,1,2020-05-11 17:02:15.405921,9,project1,user_20
1917,ready,0,2020-05-11 17:02:24.288997,10,project1,user_20
1919,ready,1,2020-05-11 17:23:45.313302,6,project1,user_31
1921,ready,1,2020-05-11 17:28:46.170057,84,project1,user_4
1923,ready,1,2020-05-11 17:40:57.784964,11,project1,user_20
1925,ready,0,2020-05-11 17:45:38.149470,63,project1,user_2
1927,ready,0,2020-05-11 17:50:36.200038,64,project1,user_2
1929,ready,1,2020-05-11 17:54:29.171807,65,project1,user_2
1931,ready,0,2020-05-11 17:57:37.768081,1,project1,user_29
1933,ready,0,2020-05-11 18:04:09.832742,2,project1,user_29
1935,ready,0,2020-05-11 18:11:00.409780,3,project1,user_29
1937,ready,1,2020-05-11 18:15:02.293119,35,project1,user_3
1940,ready,1,2020-05-11 18:17:28.978220,36,project1,user_3
1941,ready,0,2020-05-11 18:18:22.754034,4,project1,user_29
1943,ready,1,2020-05-11 18:19:11.640803,37,project1,user_3
1945,ready,1,2020-05-11 18:21:05.973468,38,project1,user_3
1947,ready,1,2020-05-11 18:22:55.722647,39,project1,user_3
1950,ready,0,2020-05-11 18:24:03.615259,1,project1,user_13
1951,ready,1,2020-05-11 18:24:57.794248,40,project1,user_3
1953,ready,1,2020-05-11 18:29:51.722183,41,project1,user_3
1955,ready,1,2020-05-11 18:32:00.896888,42,project1,user_3
1957,ready,0,2020-05-11 18:32:49.393779,2,project1,user_13
1959,ready,0,2020-05-11 18:35:16.832878,43,project1,user_3
1961,ready,1,2020-05-11 18:38:22.974874,44,project1,user_3
1963,ready,1,2020-05-11 18:43:47.877635,5,project1,user_29
1965,ready,0,2020-05-11 19:23:48.774951,45,project1,user_3
1968,ready,0,2020-05-11 19:26:38.940280,26,project1,user_14
1969,ready,0,2020-05-11 19:27:29.268361,46,project1,user_3
1971,ready,0,2020-05-11 19:31:06.857615,47,project1,user_3
1974,ready,0,2020-05-11 19:34:24.138761,48,project1,user_3
1976,ready,0,2020-05-11 19:35:20.809604,27,project1,user_14
1977,ready,0,2020-05-11 19:36:54.501602,49,project1,user_3
1979,ready,0,2020-05-11 19:41:49.378679,50,project1,user_3
1981,ready,0,2020-05-11 19:46:43.806416,28,project1,user_14
1983,ready,0,2020-05-11 19:48:53.752635,51,project1,user_3
1986,ready,0,2020-05-11 19:54:02.817754,52,project1,user_3
1987,ready,0,2020-05-11 19:54:30.589843,29,project1,user_14
1989,ready,0,2020-05-11 20:00:08.749244,30,project1,user_14
1991,ready,0,2020-05-11 20:03:15.116985,66,project1,user_2
1993,ready,0,2020-05-11 20:06:04.976788,31,project1,user_14
1995,ready,0,2020-05-11 20:13:03.215410,32,project1,user_14
1997,ready,0,2020-05-11 20:15:32.517252,67,project1,user_2
1999,ready,1,2020-05-11 20:16:43.826736,68,project1,user_2
2001,ready,0,2020-05-11 20:19:41.942835,53,project1,user_3
2004,ready,0,2020-05-11 20:31:09.672533,33,project1,user_14
2005,ready,1,2020-05-11 20:31:49.113435,54,project1,user_3
2007,ready,0,2020-05-11 20:37:48.914112,34,project1,user_14
2009,ready,0,2020-05-11 20:40:05.405272,35,project1,user_14
2011,ready,0,2020-05-11 20:46:44.121567,36,project1,user_14
2013,ready,0,2020-05-11 20:51:38.230353,37,project1,user_14
2015,ready,0,2020-05-11 20:54:31.505359,38,project1,user_14
2018,ready,1,2020-05-11 20:57:33.947173,69,project1,user_2
2019,ready,1,2020-05-11 20:57:55.585148,39,project1,user_14
2021,ready,1,2020-05-11 20:59:33.197190,70,project1,user_2
2023,ready,0,2020-05-11 21:01:42.229219,32,project1,user_25
2025,ready,0,2020-05-11 21:02:17.919766,40,project1,user_14
2027,ready,1,2020-05-11 21:04:04.647525,71,project1,user_2
2029,ready,0,2020-05-11 21:04:41.321787,41,project1,user_14
2031,ready,1,2020-05-11 21:06:17.574523,72,project1,user_2
2034,ready,0,2020-05-11 21:08:38.640892,73,project1,user_2
2035,ready,0,2020-05-11 21:08:51.077296,42,project1,user_14
2037,ready,1,2020-05-11 21:11:02.380597,74,project1,user_2
2039,ready,0,2020-05-11 21:16:26.487509,43,project1,user_14
2041,ready,0,2020-05-11 21:19:41.050848,44,project1,user_14
2043,ready,0,2020-05-11 21:21:31.872978,33,project1,user_25
2045,ready,0,2020-05-11 21:24:23.564605,45,project1,user_14
2047,ready,0,2020-05-11 21:25:58.223929,46,project1,user_14
2049,ready,0,2020-05-11 21:31:00.556667,47,project1,user_14
2051,ready,0,2020-05-11 21:33:02.046674,48,project1,user_14
2053,ready,1,2020-05-11 21:35:10.236078,49,project1,user_14
2055,ready,1,2020-05-11 22:52:51.314739,85,project1,user_4
2057,ready,1,2020-05-11 23:05:29.674074,86,project1,user_4
2059,ready,1,2020-05-11 23:32:37.340845,87,project1,user_4
2061,ready,0,2020-05-12 06:52:21.730314,3,project1,user_13
2063,ready,0,2020-05-12 07:00:29.077672,4,project1,user_13
2065,ready,0,2020-05-12 07:05:24.292622,5,project1,user_13
2067,ready,0,2020-05-12 07:07:16.040026,6,project1,user_13
2069,ready,0,2020-05-12 07:10:13.333013,7,project1,user_13
2071,ready,0,2020-05-12 07:16:34.331621,8,project1,user_13
2073,ready,0,2020-05-12 07:23:17.573122,9,project1,user_13
2075,ready,0,2020-05-12 07:42:40.377141,10,project1,user_13
2077,ready,0,2020-05-12 07:51:29.457465,11,project1,user_13
2079,ready,0,2020-05-12 07:57:25.418560,12,project1,user_13
2081,ready,0,2020-05-12 08:10:31.902132,13,project1,user_13
2083,ready,0,2020-05-12 08:22:47.468667,14,project1,user_13
2085,ready,0,2020-05-12 08:25:20.166126,15,project1,user_13
2087,ready,0,2020-05-12 08:28:10.504575,16,project1,user_13
2089,ready,0,2020-05-12 08:29:37.728219,17,project1,user_13
2091,ready,0,2020-05-12 09:06:43.405667,18,project1,user_13
2093,ready,0,2020-05-12 09:11:16.005702,19,project1,user_13
2095,ready,0,2020-05-12 09:11:36.205024,20,project1,user_13
2097,ready,0,2020-05-12 09:14:09.764915,21,project1,user_13
2099,ready,0,2020-05-12 09:40:54.689796,22,project1,user_13
2101,ready,0,2020-05-12 10:00:36.482983,34,project1,user_25
2103,ready,0,2020-05-12 10:04:59.370014,23,project1,user_13
2105,ready,0,2020-05-12 10:07:05.066289,24,project1,user_13
2107,ready,0,2020-05-12 10:07:37.584983,35,project1,user_25
2109,ready,0,2020-05-12 10:09:42.902096,36,project1,user_25
2111,ready,1,2020-05-12 10:15:02.627366,25,project1,user_13
2113,ready,1,2020-05-12 11:17:57.656267,26,project1,user_13
2115,ready,1,2020-05-12 11:31:31.822509,27,project1,user_13
2117,ready,1,2020-05-12 12:20:37.186146,28,project1,user_13
2119,ready,0,2020-05-12 14:15:48.884761,37,project1,user_25
2121,ready,0,2020-05-12 14:31:43.640940,38,project1,user_25
2123,ready,1,2020-05-12 14:37:35.190440,88,project1,user_4
2125,ready,0,2020-05-12 14:42:19.166414,1,project1,user_28
2127,ready,0,2020-05-12 14:52:13.991641,2,project1,user_28
2129,ready,0,2020-05-12 14:53:08.958929,2,project1,user_16
2131,ready,0,2020-05-12 14:53:15.673051,3,project1,user_16
2133,ready,0,2020-05-12 14:53:38.326235,1,laba05,user_16
2135,ready,1,2020-05-12 14:59:32.596045,89,project1,user_4
2137,ready,1,2020-05-12 15:09:43.668026,90,project1,user_4
2139,ready,0,2020-05-12 15:13:47.609337,39,project1,user_25
2141,ready,1,2020-05-12 15:35:34.261488,91,project1,user_4
2143,ready,0,2020-05-12 15:45:26.214620,40,project1,user_25
2145,ready,0,2020-05-12 15:48:48.834199,29,project1,user_13
2147,ready,0,2020-05-12 16:29:39.657119,50,project1,user_14
2150,ready,0,2020-05-12 16:32:51.962008,2,project1,user_17
2152,ready,0,2020-05-12 16:32:55.742275,3,project1,user_17
2153,ready,1,2020-05-12 16:32:59.418468,51,project1,user_14
2155,ready,1,2020-05-12 16:37:24.737262,92,project1,user_4
2157,ready,1,2020-05-12 16:47:55.034410,93,project1,user_4
2159,ready,0,2020-05-12 16:49:24.978853,52,project1,user_14
2161,ready,0,2020-05-12 16:52:36.637315,53,project1,user_14
2163,ready,1,2020-05-12 16:54:50.608722,54,project1,user_14
2165,ready,1,2020-05-12 16:55:59.837014,75,project1,user_2
2167,ready,1,2020-05-12 16:58:15.234952,94,project1,user_4
2169,ready,0,2020-05-12 16:58:42.797899,55,project1,user_14
2171,ready,0,2020-05-12 17:00:56.829624,56,project1,user_14
2173,ready,1,2020-05-12 17:03:08.734128,57,project1,user_14
2175,ready,1,2020-05-12 17:05:36.659504,58,project1,user_14
2177,ready,1,2020-05-12 17:07:08.749656,59,project1,user_14
2179,ready,1,2020-05-12 17:08:44.828686,60,project1,user_14
2181,ready,1,2020-05-12 17:10:52.018174,61,project1,user_14
2183,ready,1,2020-05-12 17:12:13.749721,62,project1,user_14
2185,ready,1,2020-05-12 17:15:18.281598,63,project1,user_14
2187,ready,1,2020-05-12 17:19:03.358202,64,project1,user_14
2189,ready,0,2020-05-12 17:20:23.764472,65,project1,user_14
2191,ready,1,2020-05-12 17:22:17.162075,66,project1,user_14
2193,ready,1,2020-05-12 17:24:35.065201,67,project1,user_14
2195,ready,1,2020-05-12 17:26:40.390299,68,project1,user_14
2197,ready,0,2020-05-12 17:31:14.455569,69,project1,user_14
2199,ready,1,2020-05-12 17:34:39.487826,95,project1,user_4
2201,ready,1,2020-05-12 17:35:07.145684,70,project1,user_14
2203,ready,0,2020-05-12 17:37:35.873996,71,project1,user_14
2206,ready,1,2020-05-12 17:39:38.328428,72,project1,user_14
2207,ready,0,2020-05-12 17:40:18.769740,76,project1,user_2
2209,ready,1,2020-05-12 17:41:24.515980,73,project1,user_14
2211,ready,0,2020-05-12 17:42:57.081085,74,project1,user_14
2213,ready,0,2020-05-12 17:44:34.453927,6,project1,user_29
2215,ready,0,2020-05-12 17:46:24.450031,7,project1,user_29
2217,ready,0,2020-05-12 17:50:07.605360,8,project1,user_29
2219,ready,1,2020-05-12 17:51:16.523704,30,project1,user_13
2222,ready,1,2020-05-12 17:53:41.375790,75,project1,user_14
2223,ready,0,2020-05-12 17:54:10.006845,9,project1,user_29
2225,ready,1,2020-05-12 17:57:50.241982,41,project1,user_25
2227,ready,0,2020-05-12 17:59:30.399260,10,project1,user_29
2229,ready,0,2020-05-12 18:00:34.802411,76,project1,user_14
2231,ready,1,2020-05-12 18:02:03.128638,11,project1,user_29
2233,ready,1,2020-05-12 18:04:02.358113,77,project1,user_14
2236,ready,1,2020-05-12 18:07:38.360702,96,project1,user_4
2237,ready,1,2020-05-12 18:07:54.772923,55,project1,user_3
2239,ready,0,2020-05-12 18:08:56.480449,12,project1,user_29
2241,ready,1,2020-05-12 18:10:57.352339,56,project1,user_3
2243,ready,1,2020-05-12 18:12:55.991023,78,project1,user_14
2245,ready,0,2020-05-12 18:16:14.416321,42,project1,user_25
2247,ready,1,2020-05-12 18:17:39.600080,43,project1,user_25
2249,ready,1,2020-05-12 18:19:59.969628,79,project1,user_14
2252,ready,0,2020-05-12 18:23:07.065308,44,project1,user_25
2253,ready,1,2020-05-12 18:23:25.977782,80,project1,user_14
2255,ready,0,2020-05-12 18:25:28.272397,13,project1,user_29
2257,ready,0,2020-05-12 18:25:54.252465,45,project1,user_25
2259,ready,1,2020-05-12 18:28:13.503310,46,project1,user_25
2261,ready,0,2020-05-12 18:33:38.256108,81,project1,user_14
2263,ready,0,2020-05-12 18:36:23.706753,82,project1,user_14
2265,ready,0,2020-05-12 18:38:20.804713,47,project1,user_25
2267,ready,0,2020-05-12 18:43:14.728852,48,project1,user_25
2269,ready,1,2020-05-12 18:48:34.222937,97,project1,user_4
2272,ready,0,2020-05-12 18:49:20.803591,83,project1,user_14
2273,ready,0,2020-05-12 18:53:59.255192,49,project1,user_25
2275,ready,1,2020-05-12 18:54:55.342417,84,project1,user_14
2277,ready,0,2020-05-12 18:57:23.276365,50,project1,user_25
2279,ready,1,2020-05-12 18:59:09.181121,85,project1,user_14
2281,ready,1,2020-05-12 19:03:10.925683,51,project1,user_25
2283,ready,0,2020-05-12 19:06:15.665090,52,project1,user_25
2285,ready,1,2020-05-12 19:07:32.433731,98,project1,user_4
2287,ready,0,2020-05-12 19:07:55.973779,86,project1,user_14
2289,ready,1,2020-05-12 19:08:21.351632,53,project1,user_25
2291,ready,1,2020-05-12 19:10:32.590514,87,project1,user_14
2293,ready,1,2020-05-12 19:13:27.976070,99,project1,user_4
2296,ready,0,2020-05-12 19:15:14.754796,14,project1,user_29
2297,ready,1,2020-05-12 19:15:24.778523,88,project1,user_14
2299,ready,0,2020-05-12 19:18:03.734354,15,project1,user_29
2302,ready,1,2020-05-12 19:19:40.323767,100,project1,user_4
2303,ready,0,2020-05-12 19:19:51.826312,89,project1,user_14
2305,ready,1,2020-05-12 19:21:28.854631,101,project1,user_4
2307,ready,1,2020-05-12 19:22:12.005903,90,project1,user_14
2309,ready,1,2020-05-12 19:24:06.161571,91,project1,user_14
2311,ready,0,2020-05-12 19:28:25.252469,16,project1,user_29
2313,ready,0,2020-05-12 19:29:33.186392,17,project1,user_29
2315,ready,1,2020-05-12 19:31:44.300082,18,project1,user_29
2317,ready,0,2020-05-12 19:34:37.395762,102,project1,user_4
2319,ready,1,2020-05-12 19:35:49.961935,103,project1,user_4
2321,ready,1,2020-05-12 19:44:27.784061,104,project1,user_4
2323,ready,1,2020-05-12 19:49:13.277209,105,project1,user_4
2325,ready,1,2020-05-12 19:50:43.409971,106,project1,user_4
2327,ready,1,2020-05-12 20:03:05.008202,92,project1,user_14
2329,ready,1,2020-05-12 20:09:16.060236,107,project1,user_4
2331,ready,1,2020-05-12 20:11:11.185988,108,project1,user_4
2333,ready,0,2020-05-12 20:12:28.056618,1,project1,user_10
2335,ready,1,2020-05-12 20:15:16.283126,2,project1,user_10
2337,ready,1,2020-05-12 20:21:39.113632,109,project1,user_4
2339,ready,1,2020-05-12 20:25:44.752397,77,project1,user_2
2341,ready,1,2020-05-12 20:28:41.352726,110,project1,user_4
2343,ready,1,2020-05-12 20:33:01.944628,78,project1,user_2
2345,ready,1,2020-05-12 20:34:43.017637,111,project1,user_4
2347,ready,1,2020-05-12 20:38:04.118936,3,project1,user_10
2349,ready,1,2020-05-12 20:39:39.007520,112,project1,user_4
2351,ready,1,2020-05-12 20:42:41.829664,4,project1,user_10
2353,ready,1,2020-05-12 20:45:02.080255,113,project1,user_4
2355,ready,1,2020-05-12 20:48:25.734373,5,project1,user_10
2357,ready,1,2020-05-12 20:51:36.568185,114,project1,user_4
2359,ready,1,2020-05-12 20:52:27.189742,6,project1,user_10
2361,ready,1,2020-05-12 20:59:52.637167,115,project1,user_4
2363,ready,1,2020-05-12 21:11:06.967622,116,project1,user_4
2365,ready,1,2020-05-12 21:16:58.307418,117,project1,user_4
2367,ready,1,2020-05-12 21:21:40.292459,118,project1,user_4
2369,ready,1,2020-05-12 21:26:37.005283,119,project1,user_4
2371,ready,1,2020-05-12 21:30:02.625844,7,project1,user_10
2373,ready,1,2020-05-12 21:33:53.949179,120,project1,user_4
2375,ready,1,2020-05-12 21:38:43.989097,121,project1,user_4
2377,ready,1,2020-05-12 21:44:38.792287,122,project1,user_4
2380,ready,1,2020-05-12 21:52:40.225812,123,project1,user_4
2381,ready,0,2020-05-12 21:55:27.171025,54,project1,user_25
2383,ready,1,2020-05-12 21:59:19.277462,124,project1,user_4
2385,ready,1,2020-05-12 22:01:23.214293,125,project1,user_4
2387,ready,0,2020-05-13 07:46:25.286129,79,project1,user_2
2389,ready,1,2020-05-13 07:50:13.515840,80,project1,user_2
2391,ready,0,2020-05-13 11:57:52.024400,3,project1,user_28
2393,ready,0,2020-05-13 12:24:16.035464,1,project1,user_24
2395,ready,0,2020-05-13 12:37:38.213205,2,project1,user_24
2397,ready,0,2020-05-13 12:46:45.401474,3,project1,user_24
2399,ready,0,2020-05-13 12:49:40.344044,81,project1,user_2
2401,ready,0,2020-05-13 12:52:25.997293,82,project1,user_2
2403,ready,0,2020-05-13 12:53:59.721103,83,project1,user_2
2405,ready,0,2020-05-13 12:55:53.420090,4,project1,user_28
2407,ready,1,2020-05-13 12:57:03.276314,84,project1,user_2
2409,ready,0,2020-05-13 12:59:05.869143,5,project1,user_28
2411,ready,0,2020-05-13 13:01:51.669806,6,project1,user_28
2413,ready,0,2020-05-13 13:04:09.901860,7,project1,user_28
2415,ready,0,2020-05-13 13:06:30.904285,8,project1,user_28
2417,ready,1,2020-05-13 13:09:37.406954,9,project1,user_28
2419,ready,0,2020-05-13 13:19:37.646537,10,project1,user_28
2421,ready,0,2020-05-13 13:24:01.654026,11,project1,user_28
2423,ready,1,2020-05-13 13:26:30.925165,12,project1,user_28
2425,ready,0,2020-05-13 13:49:48.576411,85,project1,user_2
2427,ready,0,2020-05-13 13:51:28.505243,86,project1,user_2
2429,ready,1,2020-05-13 13:52:56.769448,87,project1,user_2
2431,ready,1,2020-05-13 14:03:22.815141,55,project1,user_25
2433,ready,0,2020-05-13 14:06:53.201236,4,project1,user_24
2435,ready,1,2020-05-13 14:14:41.632694,56,project1,user_25
2437,ready,0,2020-05-13 14:53:53.674335,5,project1,user_24
2439,ready,0,2020-05-13 15:04:02.853446,6,project1,user_24
2441,ready,0,2020-05-13 15:08:11.444936,7,project1,user_24
2443,ready,0,2020-05-13 15:25:26.146195,8,project1,user_24
2445,ready,1,2020-05-13 15:29:25.586400,13,project1,user_28
2447,ready,1,2020-05-13 16:03:13.099385,57,project1,user_25
2449,ready,1,2020-05-13 16:33:39.629549,88,project1,user_2
2451,ready,0,2020-05-13 17:00:34.281419,14,project1,user_28
2453,ready,0,2020-05-13 17:12:04.906018,15,project1,user_28
2455,ready,1,2020-05-13 17:26:35.040657,16,project1,user_28
2457,ready,0,2020-05-13 17:30:58.988846,19,project1,user_29
2459,ready,1,2020-05-13 17:31:49.623653,20,project1,user_29
2461,ready,1,2020-05-13 17:32:57.297251,21,project1,user_29
2463,ready,1,2020-05-13 17:34:16.870724,22,project1,user_29
2465,ready,0,2020-05-13 18:09:03.151715,17,project1,user_28
2467,ready,1,2020-05-13 18:11:24.024616,18,project1,user_28
2469,ready,1,2020-05-13 18:14:32.563587,19,project1,user_28
2471,ready,1,2020-05-13 18:17:46.008558,20,project1,user_28
2474,ready,0,2020-05-13 18:34:05.505358,8,project1,user_18
2475,ready,1,2020-05-13 18:34:09.801068,9,project1,user_24
2477,ready,1,2020-05-13 18:52:22.007541,126,project1,user_4
2479,ready,1,2020-05-13 18:53:43.396704,127,project1,user_4
2482,ready,1,2020-05-13 19:23:37.856324,8,project1,user_10
2484,ready,0,2020-05-13 19:26:43.573714,23,project1,user_29
2486,ready,1,2020-05-13 19:28:35.880709,9,project1,user_10
2488,ready,0,2020-05-13 19:29:20.158013,24,project1,user_29
2490,ready,1,2020-05-13 19:34:27.458409,25,project1,user_29
2492,ready,1,2020-05-13 19:35:50.604526,26,project1,user_29
2494,ready,1,2020-05-13 19:50:34.262602,1,project1,user_6
2496,ready,1,2020-05-13 19:59:27.554006,27,project1,user_29
2498,ready,0,2020-05-13 20:09:32.821837,10,project1,user_10
2500,ready,1,2020-05-13 20:26:55.013391,28,project1,user_29
2502,ready,1,2020-05-13 20:28:22.510782,29,project1,user_29
2504,ready,0,2020-05-13 20:31:46.657165,36,project1,user_26
2506,ready,0,2020-05-13 20:33:56.702213,37,project1,user_26
2508,ready,1,2020-05-13 20:35:26.817830,38,project1,user_26
2510,ready,1,2020-05-13 20:51:14.686860,128,project1,user_4
2512,ready,0,2020-05-13 20:54:49.048154,30,project1,user_29
2514,ready,1,2020-05-13 20:58:04.457674,31,project1,user_29
2516,ready,0,2020-05-13 21:00:50.568986,89,project1,user_2
2518,ready,1,2020-05-13 21:01:15.941241,39,project1,user_26
2520,ready,1,2020-05-13 21:01:57.648372,32,project1,user_29
2522,ready,1,2020-05-13 21:02:22.977000,40,project1,user_26
2524,ready,0,2020-05-13 21:02:52.275352,90,project1,user_2
2526,ready,1,2020-05-13 21:03:30.789419,129,project1,user_4
2528,ready,0,2020-05-13 21:04:05.165803,91,project1,user_2
